"","Year","Symbol","PE_Ratio","Sector","Industry","Capital_structure","Efficiency","Profitability_related","F.Score","Holding_Return","Modified_PE_Ratio"
"8621","Y2016","PRGS",0,"Technology","Computer Software: Prepackaged Software",3,1,2,6,0.33041667,-23.3554523809524
"8622","Y2016","PRGX",0,"Consumer Services","Diversified Commercial Services",2,2,3,7,0.58602151,-35.2248677248677
"8623","Y2016","PRIM",26.6803142745361,"Basic Industries","Water Supply",2,1,3,6,0.034044483,26.6803142745361
"8624","Y2016","PRKR",0,"Technology","Radio And Television Broadcasting And Communications Equipment",2,1,2,5,-0.92,-2.86421273490239
"8625","Y2016","PRMW",89.8407029478458,"Consumer Non-Durables","Food Distributors",2,2,4,8,0.535,89.8407029478458
"8626","Y2016","PRPH",0,"Health Care","Major Pharmaceuticals",3,1,2,6,0.33333333,-6.54924242424242
"8627","Y2016","PRQR",0,"Health Care","Major Pharmaceuticals",1,2,1,4,-0.43548387,-22.7222779285453
"8628","Y2016","PRSS",30.768315018315,"Consumer Services","Other Specialty Stores",3,1,2,6,-0.234375,30.768315018315
"8629","Y2016","PRTK",0,"Health Care","Major Pharmaceuticals",1,1,1,3,-0.18819184,-5.87919488474488
"8630","Y2016","PRTO",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",1,1,2,4,-0.87749839,-10.9068528937729
"8631","Y2016","PSMT",28.2332925975756,"Consumer Services","Department/Specialty Retail Stores",3,0,3,6,0.006145343,28.2332925975756
"8632","Y2016","PSTI",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",1,1,2,4,0.26548673,-5.03639846743295
"8633","Y2016","PTC",0,"Technology","Computer Software: Prepackaged Software",1,0,2,3,0.336124709,-80.8174603587963
"8634","Y2016","PTEN",0,"Energy","Oil & Gas Production",1,0,2,3,0.78514589,-8.95791783711956
"8635","Y2016","PTGX",NA,"Health Care","Major Pharmaceuticals",1,2,2,5,0.8325,NA
"8636","Y2016","PTI",0,"Health Care","Major Pharmaceuticals",1,1,2,4,-0.999487,Inf
"8637","Y2016","PTIE",0,"Health Care","Major Pharmaceuticals",2,2,1,5,-0.67428571,-5.49440035853523
"8638","Y2016","PTLA",0,"Health Care","Major Pharmaceuticals",2,1,1,4,-0.56384839,-9.84889689911897
"8639","Y2016","PTNR",0,"Public Utilities","Telecommunications Equipment",2,0,2,4,0.073226545,-4.02355077884615
"8640","Y2016","PTSI",16.7330570453437,"Transportation","Trucking Freight/Courier Services",1,1,4,6,-0.05835448,16.7330570453437
"8641","Y2016","PULM",0,"Health Care","Major Pharmaceuticals",1,2,1,4,-0.8595238,-2.33518784706865
"8642","Y2016","PXS",11.3302631578947,"Transportation","Marine Transportation",0,2,4,6,1.0634921,11.3302631578947
"8643","Y2016","PYPL",33.2742064975845,"Miscellaneous","Business Services",3,1,3,7,0.09033149,33.2742064975845
"8644","Y2016","QADA",44.9916194275583,"Technology","Computer Software: Prepackaged Software",2,0,3,5,0.48148148,44.9916194275583
"8645","Y2016","QADB",38.9947043228639,"Technology","Computer Software: Prepackaged Software",2,0,3,5,0.3885869,38.9947043228639
"8646","Y2016","QBAK",0,"Technology","Electronic Components",2,1,1,4,-0.89466069,-5.65170814568722
"8647","Y2016","QCOM",14.1441612527601,"Technology","Radio And Television Broadcasting And Communications Equipment",2,0,4,6,0.30426074,14.1441612527601
"8648","Y2016","QDEL",0,"Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances",3,1,3,7,0.01037731,-125.488315674603
"8649","Y2016","QLYS",92.9850719198791,"Technology","Computer Software: Prepackaged Software",2,1,3,6,-0.04351768,92.9850719198791
"8650","Y2016","QNST",0,"Miscellaneous","Business Services",1,1,2,4,-0.1235431,-7.80195644149132
"8651","Y2016","QRHC",0,"Technology","Diversified Commercial Services",2,0,3,5,-0.94451993,-15.2949985025457
"8652","Y2016","QRVO",0,"Technology","Semiconductors",1,0,2,3,0.03595281,-256.250595416667
"8653","Y2016","QSII",0,"Technology","EDP Services",2,0,3,5,-0.184243227,148.210758553792
"8654","Y2016","QTNA",NA,"Technology","Semiconductors",2,2,1,5,0.07341623,NA
"8655","Y2016","QTNT",0,"Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances",1,1,1,3,-0.6975,-4.64317827323608
"8656","Y2016","QTRH",24.0204074900794,"Miscellaneous","Multi-Sector Companies",1,1,4,6,0.2348485,24.0204074900794
"8657","Y2016","QUMU",0,"Technology","Computer Software: Prepackaged Software",2,2,1,5,-0.121771218,-2.67071147858929
"8658","Y2016","RAIL",8.68410782115172,"Capital Goods","Railroads",3,2,2,7,-0.23160062,8.68410782115172
"8659","Y2016","RAND",16.2571097883598,"Consumer Non-Durables","Textiles",3,2,1,6,-0.16180371,16.2571097883598
"8660","Y2016","RARE",0,"Health Care","Major Pharmaceuticals",1,2,2,5,-0.37323945,-10.6625482222733
"8661","Y2016","RAVE",0,"Consumer Non-Durables","Food Distributors",2,0,2,4,-0.7057903,-5.09618055555555
"8662","Y2016","RAVN",0,"Capital Goods","Specialty Chemicals",3,0,3,6,0.61538468,145.707432387057
"8663","Y2016","RBBN",0,"Technology","EDP Services",2,1,2,5,-0.1164095,-14.6307043712798
"8664","Y2016","RCII",0,"Technology","Diversified Commercial Services",2,0,2,4,-0.248496994,-1.37481379238767
"8665","Y2016","RCKT",0,"Health Care","Major Pharmaceuticals",2,2,1,5,-0.4616064,-2.37981073748358
"8666","Y2016","RCKY",17.735906860062,"Consumer Non-Durables","Shoe Manufacturing",3,0,3,6,-0.0008650519,17.735906860062
"8667","Y2016","RCMT",8.52053202465383,"Technology","Professional Services",1,1,3,5,0.156363636,8.52053202465383
"8668","Y2016","RDHL",0,"Health Care","Major Pharmaceuticals",1,1,2,4,-0.1878882,-7.54165412071846
"8669","Y2016","RDI",13.7159458940719,"Consumer Services","Movies/Entertainment",2,0,3,5,0.266209001,13.7159458940719
"8670","Y2016","RDIB",14.231294962747,"Consumer Services","Movies/Entertainment",2,0,3,5,0.21936901,14.231294962747
"8671","Y2016","RDWR",49.1697420833333,"Miscellaneous","Business Services",3,1,3,7,-0.04954368,49.1697420833333
"8672","Y2016","RECN",17.6310536302175,"Miscellaneous","Business Services",2,2,4,8,0.17809058,17.6310536302175
"8673","Y2016","REFR",0,"Miscellaneous","Multi-Sector Companies",2,1,2,5,-0.65067179,-29.739417989418
"8674","Y2016","REGI",0,"Basic Industries","Major Chemicals",1,0,2,3,0.04413348,-2.70715669988926
"8675","Y2016","REIS",24.9281098304473,"Miscellaneous","Business Services",3,2,4,9,-0.06236831,24.9281098304473
"8676","Y2016","RELL",0,"Consumer Non-Durables","Electronic Components",2,2,0,4,0.111111111,-10.1247650344414
"8677","Y2016","RELV",0,"Health Care","Major Pharmaceuticals",3,0,1,4,-0.83673485,-10.6264593461265
"8678","Y2016","RESN",0,"Technology","Semiconductors",1,2,2,5,0.9056604,-4.3780491363212
"8679","Y2016","RFIL",0,"Capital Goods","Electrical Products",2,0,1,3,-0.60227273,-5.01480653495441
"8680","Y2016","RGCO",18.2193816627474,"Public Utilities","Oil & Gas Production",1,1,4,6,0.172219635,18.2193816627474
"8681","Y2016","RGEN",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",1,2,4,7,0.08943086,114.067602040816
"8682","Y2016","RGLD",0,"Basic Industries","Precious Metals",1,1,2,4,0.73704404,-51.8233216875168
"8683","Y2016","RGLS",0,"Health Care","Major Pharmaceuticals",2,2,2,6,-0.7419725,-11.1474500771605
"8684","Y2016","RGNX",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",2,0,1,3,0.11746982,-7.95932904101012
"8685","Y2016","RIBT",0,"Consumer Non-Durables","Packaged Foods",0,1,2,3,-0.45789474,-3.48403880070547
"8686","Y2016","RICK",9.53628784856285,"Consumer Services","Restaurants",2,0,4,6,0.711711712,9.53628784856285
"8687","Y2016","RIGL",0,"Health Care","Major Pharmaceuticals",2,2,2,6,-0.21452145,-5.42521893814997
"8688","Y2016","RILY",13.3077255001087,"Miscellaneous","Business Services",2,1,4,7,0.901095596,13.3077255001087
"8689","Y2016","RLJE",0,"Consumer Services","Movies/Entertainment",2,0,1,3,-0.693486942,-0.20995446699467
"8690","Y2016","RMBS",7.02808641975309,"Technology","Semiconductors",2,1,3,6,0.18809318,7.02808641975309
"8691","Y2016","RMCF",12.871605033703,"Consumer Non-Durables","Specialty Foods",2,1,4,7,-0.05209302,12.871605033703
"8692","Y2016","RMGN",0,"Miscellaneous","Business Services",2,2,2,6,-0.04,-2.56123848716441
"8693","Y2016","RMR",12.9324320270454,"Consumer Services","Professional Services",3,2,4,9,1.741152,12.9324320270454
"8694","Y2016","RMTI",0,"Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",2,1,1,4,-0.360351562,-39.6516146141215
"8695","Y2016","RNET",0,"Consumer Services","Telecommunications Equipment",3,0,2,5,0.11889796,-30.8247832596956
"8696","Y2016","RNWK",0,"Technology","EDP Services",2,1,1,4,0.143529412,-2.40778199185279
"8697","Y2016","ROCK",25.7025418650794,"Capital Goods","Steel/Iron Ore",1,2,4,7,0.63718555,25.7025418650794
"8698","Y2016","ROIC",61.697224968254,"Consumer Services","Real Estate Investment Trusts",0,1,3,4,0.18044687,61.697224968254
"8699","Y2016","ROLL",27.0365459004435,"Capital Goods","Metal Fabrications",0,1,4,5,0.4369097964,27.0365459004435
"8700","Y2016","ROSG",0,"Health Care","Major Pharmaceuticals",2,2,1,5,-0.6585366,-2.46538286543044
"8701","Y2016","RP",0,"Technology","Computer Software: Prepackaged Software",2,2,3,7,0.33630284,-162.587301322751
"8702","Y2016","RPD",0,"Technology","Computer Software: Prepackaged Software",2,0,1,3,-0.1956378,-5.10181623504273
"8703","Y2016","RPXC",20.17776861167,"Miscellaneous","Multi-Sector Companies",3,1,3,7,-0.01818182,20.17776861167
"8704","Y2016","RRGB",23.6307161777211,"Consumer Services","Restaurants",1,1,4,6,-0.08649174,23.6307161777211
"8705","Y2016","RSLS",0,"Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",3,2,1,6,-0.9990232,-0.0340932292935905
"8706","Y2016","RSYS",0,"Technology","Computer peripheral equipment",2,2,3,7,0.59927798,-6.3202380952381
"8707","Y2016","RTIX",27.4492063492063,"Health Care","Industrial Specialties",1,2,3,6,-0.1813602,27.4492063492063
"8708","Y2016","RTRX",7.29791324044865,"Health Care","Major Pharmaceuticals",2,2,4,8,-0.01866257,7.29791324044865
"8709","Y2016","RTTR",0,"Health Care","Major Pharmaceuticals",3,2,2,7,0.5941176,-0.934345155252675
"8710","Y2016","RUN",0,"Capital Goods","Industrial Specialties",0,1,1,2,-0.548853,-4.97222222222222
"8711","Y2016","RUSHA",16.2162822266588,"Consumer Durables","Automotive Aftermarket",1,0,3,4,0.4572865,16.2162822266588
"8712","Y2016","RUSHB",14.914719508528,"Consumer Durables","Automotive Aftermarket",1,0,3,4,0.40958909,14.914719508528
"8713","Y2016","RUTH",17.2945068509396,"Consumer Services","Restaurants",2,2,4,8,0.14949742,17.2945068509396
"8714","Y2016","RVNC",0,"Health Care","Major Pharmaceuticals",2,2,2,6,-0.3940281,-8.98283926337643
"8715","Y2016","RWLK",0,"Health Care","Industrial Specialties",1,1,2,4,-0.8064962,-5.58322561035525
"8716","Y2016","RXII",0,"Health Care","Major Pharmaceuticals",2,2,1,5,-0.9812827,-3.09009826606198
"8717","Y2016","RYAAY",16.3039444126222,"Transportation","Air Freight/Delivery Services",2,1,4,7,-0.0370113,16.3039444126222
"8718","Y2016","SABR",30.2954804263566,"Technology","Computer Software: Programming, Data Processing",1,0,3,4,-0.1079728,30.2954804263566
"8719","Y2016","SAEX",0,"Energy","Oil & Gas Production",3,1,3,7,-0.99980269,-4.93908801868904
"8720","Y2016","SAFM",10.2219669094081,"Consumer Non-Durables","Meat/Poultry/Fish",3,0,3,6,0.2156863,10.2219669094081
"8721","Y2016","SANM",10.9263872382286,"Technology","Electrical Products",2,1,3,6,0.7808553,10.9263872382286
"8722","Y2016","SATS",27.0908163537415,"Technology","Radio And Television Broadcasting And Communications Equipment",2,1,3,6,0.31398613,27.0908163537415
"8723","Y2016","SAUC",0,"Consumer Services","Restaurants",1,1,2,4,-0.37777778,-5.90296979006656
"8724","Y2016","SBAC",0,"Consumer Services","Real Estate Investment Trusts",2,1,2,5,-0.01722659,-83.9324526677094
"8725","Y2016","SBGI",15.3538774031214,"Consumer Services","Broadcasting",3,0,3,6,0.024892347,15.3538774031214
"8726","Y2016","SBLK",0,"Transportation","Marine Transportation",2,0,1,3,-0.66491803,-1.23680072790858
"8727","Y2016","SBPH",0,"Health Care","Major Pharmaceuticals",2,1,1,4,-0.2916667,-4.25022936936029
"8728","Y2016","SBRA",19.2212868368368,"Consumer Services","Real Estate Investment Trusts",1,1,3,5,0.20711814,19.2212868368368
"8729","Y2016","SBUX",28.8650757038429,"Consumer Services","Restaurants",1,1,3,5,-0.07512909,28.8650757038429
"8730","Y2016","SCHL",32.7831757902299,"Consumer Services","Books",2,1,1,4,0.231587157,32.7831757902299
"8731","Y2016","SCHN",0,"Consumer Durables","Industrial Specialties",1,1,3,5,0.78844823,-25.8266789738431
"8732","Y2016","SCON",0,"Technology","Radio And Television Broadcasting And Communications Equipment",3,1,1,5,-0.97396824,-2.61204903307888
"8733","Y2016","SCSC",15.802571056756,"Technology","Retail: Computer Software & Peripheral Equipment",1,0,2,3,0.25232765,15.802571056756
"8734","Y2016","SCVL",17.4228006759715,"Consumer Services","Clothing/Shoe/Accessory Stores",2,1,4,7,0.162930984,17.4228006759715
"8735","Y2016","SCYX",0,"Health Care","Major Pharmaceuticals",1,1,1,3,-0.4863124,-3.11498608149728
"8736","Y2016","SEAC",0,"Technology","Radio And Television Broadcasting And Communications Equipment",1,1,1,3,-0.658753709,-2.66415157612341
"8737","Y2016","SEII",0,"Technology","Industrial Machinery/Components",2,0,2,4,-0.53846154,-0.192109997429967
"8738","Y2016","SELB",NA,"Health Care","Major Pharmaceuticals",2,2,2,6,0.143333333,NA
"8739","Y2016","SENEA",6.07628272272008,"Consumer Non-Durables","Packaged Foods",2,1,3,6,0.38198754,6.07628272272008
"8740","Y2016","SENEB",6.77596210244245,"Consumer Non-Durables","Packaged Foods",2,1,3,6,0.3125,6.77596210244245
"8741","Y2016","SES",0,"Basic Industries","Major Chemicals",1,1,2,4,0.04166667,-3.74911816578483
"8742","Y2016","SFLY",0,"Miscellaneous","Other Consumer Services",2,1,4,7,0.126122057,104.322663156966
"8743","Y2016","SFM",33.8363931870338,"Consumer Services","Food Chains",1,1,4,6,-0.288454306,33.8363931870338
"8744","Y2016","SGC",19.12561170194,"Consumer Non-Durables","Apparel",1,0,3,4,0.15547709,19.12561170194
"8745","Y2016","SGEN",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",1,1,2,4,0.17580211,-44.8634922380952
"8746","Y2016","SGMA",12.0844671201814,"Technology","Electrical Products",2,1,4,7,-0.3718459,12.0844671201814
"8747","Y2016","SGOC",0,"Technology","Radio And Television Broadcasting And Communications Equipment",2,1,1,4,-0.39903846,-3.81010101010101
"8748","Y2016","SGRP",34.2251984126984,"Miscellaneous","Business Services",3,0,3,6,-0.01960784,34.2251984126984
"8749","Y2016","SGRY",0,"Health Care","Hospital/Nursing Management",1,0,4,5,-0.22645193,477.619231538462
"8750","Y2016","SGYP",0,"Health Care","Major Pharmaceuticals",1,2,2,5,0.074074074,-4.96625196625197
"8751","Y2016","SHEN",21.773769210174,"Public Utilities","Telecommunications Equipment",2,2,4,8,1.53658527,21.773769210174
"8752","Y2016","SHIP",0,"Transportation","Marine Transportation",1,2,1,4,-0.93235294,-4.47241346337732
"8753","Y2016","SHLD",0,"Consumer Services","Department/Specialty Retail Stores",3,2,1,6,-0.5481517,-1.33340827824992
"8754","Y2016","SHLM",0,"Basic Industries","Major Chemicals",2,1,2,5,0.091710251,-2.10755857672383
"8755","Y2016","SHLO",31.0793650793651,"Capital Goods","Industrial Specialties",1,1,3,5,0.31870229,31.0793650793651
"8756","Y2016","SHOO",19.9668563813814,"Consumer Non-Durables","Shoe Manufacturing",3,2,3,8,0.182991436,19.9668563813814
"8757","Y2016","SHOS",0,"Consumer Services","Department/Specialty Retail Stores",2,1,3,6,-0.4125,-5.12787698412698
"8758","Y2016","SHPG",0,"Health Care","Major Pharmaceuticals",1,1,3,5,-0.16887802,141.180437307886
"8759","Y2016","SIEN",0,"Health Care","Industrial Specialties",2,0,1,3,0.43918919,-6.25561790427538
"8760","Y2016","SIFY",0.0052763487827957,"Technology","Computer Software: Programming, Data Processing",1,1,4,6,-0.26262626,0.0052763487827957
"8761","Y2016","SIGM",0,"Technology","Semiconductors",1,1,4,6,-0.05063291,Inf
"8762","Y2016","SILC",14.2972227235686,"Technology","Computer Communications Equipment",2,1,2,5,0.35610566,14.2972227235686
"8763","Y2016","SINA",0,"Technology","Computer Software: Prepackaged Software",2,0,3,5,0.23056677,106.361111081349
"8764","Y2016","SIR",16.209939969475,"Consumer Services","Real Estate Investment Trusts",2,0,3,5,0.271443037,16.209939969475
"8765","Y2016","SITO",0,"Miscellaneous","Business Services",2,2,2,6,0.77403846,-11.8040503557745
"8766","Y2016","SKIS",0,"Consumer Services","Hotels/Resorts",1,0,2,3,-0.0765391,-18.1105916321601
"8767","Y2016","SKYS",0,"Public Utilities","Electric Utilities: Central",1,2,3,6,-0.7006711,-294.225529100529
"8768","Y2016","SKYW",6.96945435633872,"Transportation","Air Freight/Delivery Services",0,1,4,5,0.91640384,6.96945435633872
"8769","Y2016","SLAB",35.7556377175698,"Technology","Semiconductors",2,2,4,8,0.33910174,35.7556377175698
"8770","Y2016","SLGN",18.1073304711246,"Consumer Durables","Containers/Packaging",2,0,3,5,-0.047282239,18.1073304711246
"8771","Y2016","SLNO",0,"Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",1,2,2,5,-0.56216216,-1.98070113600075
"8772","Y2016","SLP",29.3960702517789,"Technology","EDP Services",3,1,3,7,-0.026236125,29.3960702517789
"8773","Y2016","SMCI",15.0344045605599,"Technology","Computer Manufacturing",1,2,2,5,0.1444308,15.0344045605599
"8774","Y2016","SMED",0,"Basic Industries","Environmental Services",2,0,3,5,-0.55977011,Inf
"8775","Y2016","SMIT",0,"Capital Goods","Industrial Machinery/Components",2,0,1,3,-0.38951311,-3.83364456893869
"8776","Y2016","SMMT",0,"Health Care","Major Pharmaceuticals",2,2,2,6,-0.2556522,-6.58689383306879
"8777","Y2016","SMSI",0,"Technology","Computer Software: Prepackaged Software",2,2,3,7,-0.86558219,-18.9675638371291
"8778","Y2016","SMTC",0,"Technology","Semiconductors",1,1,3,5,0.66754752,141.010738001867
"8779","Y2016","SNCR",44.6264053240741,"Technology","EDP Services",2,0,3,5,0.08714161,44.6264053240741
"8780","Y2016","SND",NA,"Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)",2,1,4,7,-0.7268977,NA
"8781","Y2016","SNDE",NA,"Energy","Oil & Gas Production",2,1,3,6,0.06133333,NA
"8782","Y2016","SNDX",NA,"Health Care","Major Pharmaceuticals",2,2,1,5,-0.4025,NA
"8783","Y2016","SNES",NA,"Basic Industries","Agricultural Chemicals",1,2,2,5,-0.01212121,NA
"8784","Y2016","SNH",27.9212227014076,"Consumer Services","Real Estate Investment Trusts",1,1,3,5,0.275606469,27.9212227014076
"8785","Y2016","SNHY",27.5809875992063,"Capital Goods","Metal Fabrications",2,0,3,5,0.25969118,27.5809875992063
"8786","Y2016","SNI",13.0663857653791,"Consumer Services","Television Services",1,1,4,6,0.29270068,13.0663857653791
"8787","Y2016","SNOA",0,"Health Care","Major Pharmaceuticals",1,0,1,2,-0.82469565,-1.51289361483536
"8788","Y2016","SNPS",30.4699513900358,"Technology","Computer Software: Prepackaged Software",3,2,4,9,0.29050646,30.4699513900358
"8789","Y2016","SODA",31.5370368978001,"Consumer Durables","Consumer Electronics/Appliances",3,0,3,6,1.4199879,31.5370368978001
"8790","Y2016","SOFO",0,"Technology","Radio And Television Broadcasting And Communications Equipment",2,2,3,7,-0.05714286,-7.69867376775272
"8791","Y2016","SOHO",13.977686535622,"Consumer Services","Real Estate Investment Trusts",1,0,4,5,0.10227273,13.977686535622
"8792","Y2016","SOHU",0,"Technology","EDP Services",1,1,3,5,-0.40741389,-40.6271044282107
"8793","Y2016","SONC",21.5154696013289,"Consumer Services","Restaurants",2,2,4,8,-0.179511013,21.5154696013289
"8794","Y2016","SP",30.9967017109874,"Consumer Services","Rental/Leasing Companies",2,1,3,6,0.17782427,30.9967017109874
"8795","Y2016","SPAR",0,"Capital Goods","Auto Manufacturing",1,1,2,4,1.97427653,-8.72328678571429
"8796","Y2016","SPCB",0,"Technology","Semiconductors",2,0,1,3,-0.3505747,134.108843537415
"8797","Y2016","SPEX",0,"Miscellaneous","Multi-Sector Companies",1,1,1,3,-0.98079408,-0.428355244830785
"8798","Y2016","SPI",NA,"Technology","Semiconductors",1,0,1,2,-0.8425,NA
"8799","Y2016","SPIL",0.0148411762701165,"Technology","Semiconductors",1,1,3,5,-0.05806452,0.0148411762701165
"8800","Y2016","SPKE",11.2624332884097,"Public Utilities","Power Generation",2,1,4,7,0.46235521,11.2624332884097
"8801","Y2016","SPLK",0,"Technology","Computer Software: Prepackaged Software",1,1,2,4,-0.130249938,-24.5023088275613
"8802","Y2016","SPNE",0,"Health Care","Medical/Dental Instruments",3,1,1,5,-0.54016298,-3.30021636751764
"8803","Y2016","SPNS",22.6463966705381,"Technology","Computer Software: Prepackaged Software",2,2,4,8,0.40588235,22.6463966705381
"8804","Y2016","SPOK",4.3079863371106,"Public Utilities","Telecommunications Equipment",3,0,3,6,0.13264192,4.3079863371106
"8805","Y2016","SPRT",0,"Technology","EDP Services",2,0,1,3,-0.1485149,-0.961835517204645
"8806","Y2016","SPSC",0,"Technology","Computer Software: Prepackaged Software",3,1,4,8,-0.004557755,253.805702865961
"8807","Y2016","SPTN",16.0824514797284,"Consumer Non-Durables","Food Distributors",2,1,3,6,0.82717203,16.0824514797284
"8808","Y2016","SPWH",15.9808501683502,"Consumer Services","Other Specialty Stores",2,1,4,7,-0.272093,15.9808501683502
"8809","Y2016","SQBG",0,"Consumer Non-Durables","Apparel",0,1,1,2,-0.4083439,-183.546485034014
"8810","Y2016","SRCL",45.1900099752317,"Basic Industries","Environmental Services",2,1,3,6,-0.36119401,45.1900099752317
"8811","Y2016","SRDX",31.1420217053049,"Health Care","Medical/Dental Instruments",2,1,3,6,0.25308337,31.1420217053049
"8812","Y2016","SREV",0,"Miscellaneous","Business Services",1,2,3,6,0.23210412,-9.15749007936508
"8813","Y2016","SRPT",0,"Health Care","Major Pharmaceuticals",0,1,1,2,-0.28900989,-4.84429181623932
"8814","Y2016","SRRA",0,"Health Care","Major Pharmaceuticals",2,2,2,6,-0.9009309,-0.701384961733801
"8815","Y2016","SSNC",0,"Technology","Computer Software: Prepackaged Software",1,2,3,6,0.6756995,143.388782954545
"8816","Y2016","SSRM",0,"Basic Industries","Precious Metals",1,1,2,4,0.72200772,-3.82750979179551
"8817","Y2016","SSYS",0,"Technology","Computer peripheral equipment",1,0,1,2,-0.29557066,-1.5408548485986
"8818","Y2016","STAA",0,"Health Care","Ophthalmic Goods",2,2,2,6,0.51960784,-48.453081232493
"8819","Y2016","STAF",0,"Technology","Professional Services",2,0,2,4,-0.7833333,-1.14637140099543
"8820","Y2016","STB",74.9919553571429,"Transportation","Other Transportation",1,2,4,7,0.506738544,74.9919553571429
"8821","Y2016","STDY",0,"Health Care","Major Pharmaceuticals",3,2,2,7,-0.202454,-2.17796123474515
"8822","Y2016","STKL",0,"Consumer Services","Farming/Seeds/Milling",0,1,2,3,0.03070175,-29.5864055299539
"8823","Y2016","STKS",14.7891014739229,"Consumer Services","Restaurants",1,1,3,5,-0.25252525,14.7891014739229
"8824","Y2016","STLD",0,"Basic Industries","Steel/Iron Ore",3,0,2,5,0.99104645,-33.8452199955908
"8825","Y2016","STLY",4.16255018232518,"Consumer Durables","Home Furnishings",2,2,4,8,-0.67741935,4.16255018232518
"8826","Y2016","STML",0,"Health Care","Major Pharmaceuticals",1,2,1,4,0.69572108,-5.53573274455519
"8827","Y2016","STMP",0,"Miscellaneous","Business Services",2,2,2,6,0.04598121,-280.8939247558
"8828","Y2016","STRA",14.5882495882804,"Consumer Services","Other Consumer Services",2,0,3,5,0.341151004,14.5882495882804
"8829","Y2016","STRL",0,"Basic Industries","Military/Government/Technical",1,0,2,3,0.391447368,-2.19843234323432
"8830","Y2016","STRS",9.58206217018816,"Consumer Services","Homebuilding",1,0,1,2,0.60460559,9.58206217018816
"8831","Y2016","STRT",17.6596604565864,"Capital Goods","Auto Parts:O.E.M.",1,0,2,3,-0.28659944,17.6596604565864
"8832","Y2016","SUMR",0,"Consumer Durables","Miscellaneous manufacturing industries",2,0,2,4,-0.103139,-4.98945420906568
"8833","Y2016","SUPN",51.7728175453515,"Health Care","Major Pharmaceuticals",1,2,4,7,0.87872024,51.7728175453515
"8834","Y2016","SWKS",13.3364145913771,"Technology","Semiconductors",3,1,3,7,-0.02824415,13.3364145913771
"8835","Y2016","SYKE",15.9060357118362,"Technology","EDP Services",3,1,4,8,-0.062378166,15.9060357118362
"8836","Y2016","SYMC",5.38895124288709,"Technology","Computer Software: Prepackaged Software",2,1,3,6,0.137619,5.38895124288709
"8837","Y2016","SYNA",33.624574158564,"Technology","Semiconductors",3,1,3,7,-0.333084333,33.624574158564
"8838","Y2016","SYNC",0,"Technology","Computer Software: Programming, Data Processing",1,2,3,6,0.77142857,-15.3667328042328
"8839","Y2016","SYNH",19.3334554415954,"Health Care","Biotechnology: Commercial Physical & Biological Resarch",0,2,4,6,0.08431252,19.3334554415954
"8840","Y2016","SYNL",0,"Basic Industries","Steel/Iron Ore",3,0,2,5,0.59156977,-8.94248671236171
"8841","Y2016","SYNT",10.0340743558201,"Technology","EDP Services",2,0,2,4,-0.562651912,10.0340743558201
"8842","Y2016","SYRS",NA,"Health Care","Major Pharmaceuticals",1,2,2,5,-0.1893333,NA
"8843","Y2016","TA",18.7120260361552,"Consumer Durables","Automotive Aftermarket",1,1,3,5,-0.2446809,18.7120260361552
"8844","Y2016","TACO",0,"Consumer Services","Restaurants",2,2,1,5,0.3258216,-4.09241867428883
"8845","Y2016","TACT",16.9233468457468,"Technology","Computer peripheral equipment",3,2,4,9,-0.231664726,16.9233468457468
"8846","Y2016","TAIT",0,"Consumer Non-Durables","Electronic Components",1,2,2,5,0.2244898,-7.6978898989899
"8847","Y2016","TANH",35.6531219162436,"Basic Industries","Major Chemicals",3,0,2,5,-0.615969582,35.6531219162436
"8848","Y2016","TAST",0,"Consumer Services","Restaurants",0,2,4,6,0.29897785,Inf
"8849","Y2016","TATT",7.92305412457912,"Capital Goods","Aerospace",2,1,3,6,0.18243243,7.92305412457912
"8850","Y2016","TAX",9.76652918391995,"Miscellaneous","Multi-Sector Companies",3,2,4,9,-0.43768359,9.76652918391995
"8851","Y2016","TAYD",13.493309759937,"Capital Goods","Industrial Machinery/Components",3,1,4,8,-0.07878788,13.493309759937
"8852","Y2016","TBPH",0,"Health Care","Major Pharmaceuticals",1,1,2,4,0.94508853,-2.91733546162535
"8853","Y2016","TCMD",NA,"Health Care","Medical/Dental Instruments",1,1,3,5,0.5855072,NA
"8854","Y2016","TCON",0,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",3,1,2,6,-0.469697,-5.20779554623488
"8855","Y2016","TCX",23.0098015238095,"Technology","EDP Services",2,2,4,8,0.67061611,23.0098015238095
"8856","Y2016","TEAM",0,"Technology","Computer Software: Prepackaged Software",3,1,3,7,-0.1994681,1293.61210515873
